POZIOM;REGION;WOJ;PODREG;POW;GMI;RODZ;NAZWA;NAZWA_DOD;STAN_NA
5;5;16;32;03;01;1;Kędzierzyn-Koźle;gmina miejska;2017-01-01
5;5;16;32;03;02;2;Bierawa;gmina wiejska;2017-01-01
5;5;16;32;03;03;2;Cisek;gmina wiejska;2017-01-01
5;5;16;32;03;04;2;Pawłowiczki;gmina wiejska;2017-01-01
5;5;16;32;03;05;2;Polska Cerekiew;gmina wiejska;2017-01-01
5;5;16;32;03;06;2;Reńska Wieś;gmina wiejska;2017-01-01
5;5;16;32;04;01;3;Byczyna;gmina miejsko-wiejska;2017-01-01
5;5;16;32;04;01;4;Byczyna;miasto w gminie miejsko-wiejskiej;2017-01-01
5;5;16;32;04;01;5;Byczyna;obszar wiejski;2017-01-01
5;5;16;32;04;02;3;Kluczbork;gmina miejsko-wiejska;2017-01-01
5;5;16;32;04;02;4;Kluczbork;miasto w gminie miejsko-wiejskiej;2017-01-01
5;5;16;32;04;02;5;Kluczbork;obszar wiejski;2017-01-01
5;5;16;32;04;03;2;Lasowice Wielkie;gmina wiejska;2017-01-01
5;5;16;32;04;04;3;Wołczyn;gmina miejsko-wiejska;2017-01-01
5;5;16;32;04;04;4;Wołczyn;miasto w gminie miejsko-wiejskiej;2017-01-01
5;5;16;32;04;04;5;Wołczyn;obszar wiejski;2017-01-01
5;5;16;32;05;01;3;Gogolin;gmina miejsko-wiejska;2017-01-01
5;5;16;32;05;01;4;Gogolin;miasto w gminie miejsko-wiejskiej;2017-01-01
5;5;16;32;05;01;5;Gogolin;obszar wiejski;2017-01-01
5;5;16;32;05;02;3;Krapkowice;gmina miejsko-wiejska;2017-01-01
5;5;16;32;05;02;4;Krapkowice;miasto w gminie miejsko-wiejskiej;2017-01-01
5;5;16;32;05;02;5;Krapkowice;obszar wiejski;2017-01-01
5;5;16;32;05;03;2;Strzeleczki;gmina wiejska;2017-01-01
5;5;16;32;05;04;2;Walce;gmina wiejska;2017-01-01
5;5;16;32;05;05;3;Zdzieszowice;gmina miejsko-wiejska;2017-01-01
5;5;16;32;05;05;4;Zdzieszowice;miasto w gminie miejsko-wiejskiej;2017-01-01
5;5;16;32;05;05;5;Zdzieszowice;obszar wiejski;2017-01-01
5;5;16;32;08;01;3;Dobrodzień;gmina miejsko-wiejska;2017-01-01
5;5;16;32;08;01;4;Dobrodzień;miasto w gminie miejsko-wiejskiej;2017-01-01
5;5;16;32;08;01;5;Dobrodzień;obszar wiejski;2017-01-01
5;5;16;32;08;02;3;Gorzów Śląski;gmina miejsko-wiejska;2017-01-01
5;5;16;32;08;02;4;Gorzów Śląski;miasto w gminie miejsko-wiejskiej;2017-01-01
5;5;16;32;08;02;5;Gorzów Śląski;obszar wiejski;2017-01-01
5;5;16;32;08;03;3;Olesno;gmina miejsko-wiejska;2017-01-01
5;5;16;32;08;03;4;Olesno;miasto w gminie miejsko-wiejskiej;2017-01-01
5;5;16;32;08;03;5;Olesno;obszar wiejski;2017-01-01
5;5;16;32;08;04;3;Praszka;gmina miejsko-wiejska;2017-01-01
5;5;16;32;08;04;4;Praszka;miasto w gminie miejsko-wiejskiej;2017-01-01
5;5;16;32;08;04;5;Praszka;obszar wiejski;2017-01-01
5;5;16;32;08;05;2;Radłów;gmina wiejska;2017-01-01
5;5;16;32;08;06;2;Rudniki;gmina wiejska;2017-01-01
5;5;16;32;08;07;2;Zębowice;gmina wiejska;2017-01-01
5;5;16;32;09;01;2;Chrząstowice;gmina wiejska;2017-01-01
5;5;16;32;09;02;2;Dąbrowa;gmina wiejska;2017-01-01
5;5;16;32;09;03;2;Dobrzeń Wielki;gmina wiejska;2017-01-01
5;5;16;32;09;04;2;Komprachcice;gmina wiejska;2017-01-01
5;5;16;32;09;05;2;Łubniany;gmina wiejska;2017-01-01
5;5;16;32;09;06;2;Murów;gmina wiejska;2017-01-01
5;5;16;32;09;07;3;Niemodlin;gmina miejsko-wiejska;2017-01-01
5;5;16;32;09;07;4;Niemodlin;miasto w gminie miejsko-wiejskiej;2017-01-01
5;5;16;32;09;07;5;Niemodlin;obszar wiejski;2017-01-01
5;5;16;32;09;08;3;Ozimek;gmina miejsko-wiejska;2017-01-01
5;5;16;32;09;08;4;Ozimek;miasto w gminie miejsko-wiejskiej;2017-01-01
5;5;16;32;09;08;5;Ozimek;obszar wiejski;2017-01-01
5;5;16;32;09;09;2;Popielów;gmina wiejska;2017-01-01
5;5;16;32;09;10;3;Prószków;gmina miejsko-wiejska;2017-01-01
5;5;16;32;09;10;4;Prószków;miasto w gminie miejsko-wiejskiej;2017-01-01
5;5;16;32;09;10;5;Prószków;obszar wiejski;2017-01-01
5;5;16;32;09;11;2;Tarnów Opolski;gmina wiejska;2017-01-01
5;5;16;32;09;12;2;Tułowice;gmina wiejska;2017-01-01
5;5;16;32;09;13;2;Turawa;gmina wiejska;2017-01-01
5;5;16;32;11;01;2;Izbicko;gmina wiejska;2017-01-01
5;5;16;32;11;02;2;Jemielnica;gmina wiejska;2017-01-01
5;5;16;32;11;03;3;Kolonowskie;gmina miejsko-wiejska;2017-01-01
5;5;16;32;11;03;4;Kolonowskie;miasto w gminie miejsko-wiejskiej;2017-01-01
5;5;16;32;11;03;5;Kolonowskie;obszar wiejski;2017-01-01
5;5;16;32;11;04;3;Leśnica;gmina miejsko-wiejska;2017-01-01
5;5;16;32;11;04;4;Leśnica;miasto w gminie miejsko-wiejskiej;2017-01-01
5;5;16;32;11;04;5;Leśnica;obszar wiejski;2017-01-01
5;5;16;32;11;05;3;Strzelce Opolskie;gmina miejsko-wiejska;2017-01-01
5;5;16;32;11;05;4;Strzelce Opolskie;miasto w gminie miejsko-wiejskiej;2017-01-01
5;5;16;32;11;05;5;Strzelce Opolskie;obszar wiejski;2017-01-01
5;5;16;32;11;06;3;Ujazd;gmina miejsko-wiejska;2017-01-01
5;5;16;32;11;06;4;Ujazd;miasto w gminie miejsko-wiejskiej;2017-01-01
5;5;16;32;11;06;5;Ujazd;obszar wiejski;2017-01-01
5;5;16;32;11;07;3;Zawadzkie;gmina miejsko-wiejska;2017-01-01
5;5;16;32;11;07;4;Zawadzkie;miasto w gminie miejsko-wiejskiej;2017-01-01
5;5;16;32;11;07;5;Zawadzkie;obszar wiejski;2017-01-01
5;5;16;32;61;01;1;Opole;gmina miejska;2017-01-01
5;6;04;06;03;01;2;Białe Błota;gmina wiejska;2017-01-01
5;6;04;06;03;02;2;Dąbrowa Chełmińska;gmina wiejska;2017-01-01
5;6;04;06;03;03;2;Dobrcz;gmina wiejska;2017-01-01
5;6;04;06;03;04;3;Koronowo;gmina miejsko-wiejska;2017-01-01
5;6;04;06;03;04;4;Koronowo;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;06;03;04;5;Koronowo;obszar wiejski;2017-01-01
5;6;04;06;03;05;2;Nowa Wieś Wielka;gmina wiejska;2017-01-01
5;6;04;06;03;06;2;Osielsko;gmina wiejska;2017-01-01
5;6;04;06;03;07;2;Sicienko;gmina wiejska;2017-01-01
5;6;04;06;03;08;3;Solec Kujawski;gmina miejsko-wiejska;2017-01-01
5;6;04;06;03;08;4;Solec Kujawski;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;06;03;08;5;Solec Kujawski;obszar wiejski;2017-01-01
5;6;04;06;15;01;1;Chełmża;gmina miejska;2017-01-01
5;6;04;06;15;02;2;Chełmża;gmina wiejska;2017-01-01
5;6;04;06;15;03;2;Czernikowo;gmina wiejska;2017-01-01
5;6;04;06;15;04;2;Lubicz;gmina wiejska;2017-01-01
5;6;04;06;15;05;2;Łubianka;gmina wiejska;2017-01-01
5;6;04;06;15;06;2;Łysomice;gmina wiejska;2017-01-01
5;6;04;06;15;07;2;Obrowo;gmina wiejska;2017-01-01
5;6;04;06;15;08;2;Wielka Nieszawka;gmina wiejska;2017-01-01
5;6;04;06;15;09;2;Zławieś Wielka;gmina wiejska;2017-01-01
5;6;04;06;61;01;1;Bydgoszcz;gmina miejska;2017-01-01
5;6;04;06;63;01;1;Toruń;gmina miejska;2017-01-01
5;6;04;07;02;01;1;Brodnica;gmina miejska;2017-01-01
5;6;04;07;02;02;2;Bobrowo;gmina wiejska;2017-01-01
5;6;04;07;02;03;2;Brodnica;gmina wiejska;2017-01-01
5;6;04;07;02;04;2;Brzozie;gmina wiejska;2017-01-01
5;6;04;07;02;05;3;Górzno;gmina miejsko-wiejska;2017-01-01
5;6;04;07;02;05;4;Górzno;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;07;02;05;5;Górzno;obszar wiejski;2017-01-01
5;6;04;07;02;06;2;Bartniczka;gmina wiejska;2017-01-01
5;6;04;07;02;07;3;Jabłonowo Pomorskie;gmina miejsko-wiejska;2017-01-01
5;6;04;07;02;07;4;Jabłonowo Pomorskie;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;07;02;07;5;Jabłonowo Pomorskie;obszar wiejski;2017-01-01
5;6;04;07;02;08;2;Osiek;gmina wiejska;2017-01-01
5;6;04;07;02;09;2;Świedziebnia;gmina wiejska;2017-01-01
5;6;04;07;02;10;2;Zbiczno;gmina wiejska;2017-01-01
5;6;04;07;04;01;1;Chełmno;gmina miejska;2017-01-01
5;6;04;07;04;02;2;Chełmno;gmina wiejska;2017-01-01
5;6;04;07;04;03;2;Kijewo Królewskie;gmina wiejska;2017-01-01
5;6;04;07;04;04;2;Lisewo;gmina wiejska;2017-01-01
5;6;04;07;04;05;2;Papowo Biskupie;gmina wiejska;2017-01-01
5;6;04;07;04;06;2;Stolno;gmina wiejska;2017-01-01
5;6;04;07;04;07;2;Unisław;gmina wiejska;2017-01-01
5;6;04;07;05;01;1;Golub-Dobrzyń;gmina miejska;2017-01-01
5;6;04;07;05;02;2;Ciechocin;gmina wiejska;2017-01-01
5;6;04;07;05;03;2;Golub-Dobrzyń;gmina wiejska;2017-01-01
5;6;04;07;05;04;3;Kowalewo Pomorskie;gmina miejsko-wiejska;2017-01-01
5;6;04;07;05;04;4;Kowalewo Pomorskie;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;07;05;04;5;Kowalewo Pomorskie;obszar wiejski;2017-01-01
5;6;04;07;05;05;2;Radomin;gmina wiejska;2017-01-01
5;6;04;07;05;06;2;Zbójno;gmina wiejska;2017-01-01
5;6;04;07;06;01;2;Grudziądz;gmina wiejska;2017-01-01
5;6;04;07;06;02;2;Gruta;gmina wiejska;2017-01-01
5;6;04;07;06;03;3;Łasin;gmina miejsko-wiejska;2017-01-01
5;6;04;07;06;03;4;Łasin;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;07;06;03;5;Łasin;obszar wiejski;2017-01-01
5;6;04;07;06;04;3;Radzyń Chełmiński;gmina miejsko-wiejska;2017-01-01
5;6;04;07;06;04;4;Radzyń Chełmiński;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;07;06;04;5;Radzyń Chełmiński;obszar wiejski;2017-01-01
5;6;04;07;06;05;2;Rogóźno;gmina wiejska;2017-01-01
5;6;04;07;06;06;2;Świecie nad Osą;gmina wiejska;2017-01-01
5;6;04;07;12;01;1;Rypin;gmina miejska;2017-01-01
5;6;04;07;12;02;2;Brzuze;gmina wiejska;2017-01-01
5;6;04;07;12;03;2;Rogowo;gmina wiejska;2017-01-01
5;6;04;07;12;04;2;Rypin;gmina wiejska;2017-01-01
5;6;04;07;12;05;2;Skrwilno;gmina wiejska;2017-01-01
5;6;04;07;12;06;2;Wąpielsk;gmina wiejska;2017-01-01
5;6;04;07;17;01;1;Wąbrzeźno;gmina miejska;2017-01-01
5;6;04;07;17;02;2;Dębowa Łąka;gmina wiejska;2017-01-01
5;6;04;07;17;03;2;Książki;gmina wiejska;2017-01-01
5;6;04;07;17;04;2;Płużnica;gmina wiejska;2017-01-01
5;6;04;07;17;05;2;Ryńsk;gmina wiejska;2017-01-01
5;6;04;07;62;01;1;Grudziądz;gmina miejska;2017-01-01
5;6;04;08;01;01;1;Aleksandrów Kujawski;gmina miejska;2017-01-01
5;6;04;08;01;02;1;Ciechocinek;gmina miejska;2017-01-01
5;6;04;08;01;03;1;Nieszawa;gmina miejska;2017-01-01
5;6;04;08;01;04;2;Aleksandrów Kujawski;gmina wiejska;2017-01-01
5;6;04;08;01;05;2;Bądkowo;gmina wiejska;2017-01-01
5;6;04;08;01;06;2;Koneck;gmina wiejska;2017-01-01
5;6;04;08;01;07;2;Raciążek;gmina wiejska;2017-01-01
5;6;04;08;01;08;2;Waganiec;gmina wiejska;2017-01-01
5;6;04;08;01;09;2;Zakrzewo;gmina wiejska;2017-01-01
5;6;04;08;08;01;1;Lipno;gmina miejska;2017-01-01
5;6;04;08;08;02;2;Bobrowniki;gmina wiejska;2017-01-01
5;6;04;08;08;03;2;Chrostkowo;gmina wiejska;2017-01-01
5;6;04;08;08;04;3;Dobrzyń nad Wisłą;gmina miejsko-wiejska;2017-01-01
5;6;04;08;08;04;4;Dobrzyń nad Wisłą;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;08;08;04;5;Dobrzyń nad Wisłą;obszar wiejski;2017-01-01
5;6;04;08;08;05;2;Kikół;gmina wiejska;2017-01-01
5;6;04;08;08;06;2;Lipno;gmina wiejska;2017-01-01
5;6;04;08;08;07;3;Skępe;gmina miejsko-wiejska;2017-01-01
5;6;04;08;08;07;4;Skępe;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;08;08;07;5;Skępe;obszar wiejski;2017-01-01
5;6;04;08;08;08;2;Tłuchowo;gmina wiejska;2017-01-01
5;6;04;08;08;09;2;Wielgie;gmina wiejska;2017-01-01
5;6;04;08;11;01;1;Radziejów;gmina miejska;2017-01-01
5;6;04;08;11;02;2;Bytoń;gmina wiejska;2017-01-01
5;6;04;08;11;03;2;Dobre;gmina wiejska;2017-01-01
5;6;04;08;11;04;2;Osięciny;gmina wiejska;2017-01-01
5;6;04;08;11;05;3;Piotrków Kujawski;gmina miejsko-wiejska;2017-01-01
5;6;04;08;11;05;4;Piotrków Kujawski;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;08;11;05;5;Piotrków Kujawski;obszar wiejski;2017-01-01
5;6;04;08;11;06;2;Radziejów;gmina wiejska;2017-01-01
5;6;04;08;11;07;2;Topólka;gmina wiejska;2017-01-01
5;6;04;08;18;01;1;Kowal;gmina miejska;2017-01-01
5;6;04;08;18;02;2;Baruchowo;gmina wiejska;2017-01-01
5;6;04;08;18;03;2;Boniewo;gmina wiejska;2017-01-01
5;6;04;08;18;04;3;Brześć Kujawski;gmina miejsko-wiejska;2017-01-01
5;6;04;08;18;04;4;Brześć Kujawski;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;08;18;04;5;Brześć Kujawski;obszar wiejski;2017-01-01
5;6;04;08;18;05;2;Choceń;gmina wiejska;2017-01-01
5;6;04;08;18;06;3;Chodecz;gmina miejsko-wiejska;2017-01-01
5;6;04;08;18;06;4;Chodecz;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;08;18;06;5;Chodecz;obszar wiejski;2017-01-01
5;6;04;08;18;07;2;Fabianki;gmina wiejska;2017-01-01
5;6;04;08;18;08;3;Izbica Kujawska;gmina miejsko-wiejska;2017-01-01
5;6;04;08;18;08;4;Izbica Kujawska;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;08;18;08;5;Izbica Kujawska;obszar wiejski;2017-01-01
5;6;04;08;18;09;2;Kowal;gmina wiejska;2017-01-01
5;6;04;08;18;10;2;Lubanie;gmina wiejska;2017-01-01
5;6;04;08;18;11;3;Lubień Kujawski;gmina miejsko-wiejska;2017-01-01
5;6;04;08;18;11;4;Lubień Kujawski;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;08;18;11;5;Lubień Kujawski;obszar wiejski;2017-01-01
5;6;04;08;18;12;3;Lubraniec;gmina miejsko-wiejska;2017-01-01
5;6;04;08;18;12;4;Lubraniec;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;08;18;12;5;Lubraniec;obszar wiejski;2017-01-01
5;6;04;08;18;13;2;Włocławek;gmina wiejska;2017-01-01
5;6;04;08;64;01;1;Włocławek;gmina miejska;2017-01-01
5;6;04;67;07;01;1;Inowrocław;gmina miejska;2017-01-01
5;6;04;67;07;02;2;Dąbrowa Biskupia;gmina wiejska;2017-01-01
5;6;04;67;07;03;3;Gniewkowo;gmina miejsko-wiejska;2017-01-01
5;6;04;67;07;03;4;Gniewkowo;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;67;07;03;5;Gniewkowo;obszar wiejski;2017-01-01
5;6;04;67;07;04;2;Inowrocław;gmina wiejska;2017-01-01
5;6;04;67;07;05;3;Janikowo;gmina miejsko-wiejska;2017-01-01
5;6;04;67;07;05;4;Janikowo;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;67;07;05;5;Janikowo;obszar wiejski;2017-01-01
5;6;04;67;07;06;3;Kruszwica;gmina miejsko-wiejska;2017-01-01
5;6;04;67;07;06;4;Kruszwica;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;67;07;06;5;Kruszwica;obszar wiejski;2017-01-01
5;6;04;67;07;07;3;Pakość;gmina miejsko-wiejska;2017-01-01
5;6;04;67;07;07;4;Pakość;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;67;07;07;5;Pakość;obszar wiejski;2017-01-01
5;6;04;67;07;08;2;Rojewo;gmina wiejska;2017-01-01
5;6;04;67;07;09;2;Złotniki Kujawskie;gmina wiejska;2017-01-01
5;6;04;67;09;01;2;Dąbrowa;gmina wiejska;2017-01-01
5;6;04;67;09;02;2;Jeziora Wielkie;gmina wiejska;2017-01-01
5;6;04;67;09;03;3;Mogilno;gmina miejsko-wiejska;2017-01-01
5;6;04;67;09;03;4;Mogilno;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;67;09;03;5;Mogilno;obszar wiejski;2017-01-01
5;6;04;67;09;04;3;Strzelno;gmina miejsko-wiejska;2017-01-01
5;6;04;67;09;04;4;Strzelno;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;67;09;04;5;Strzelno;obszar wiejski;2017-01-01
5;6;04;67;10;01;3;Kcynia;gmina miejsko-wiejska;2017-01-01
5;6;04;67;10;01;4;Kcynia;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;67;10;01;5;Kcynia;obszar wiejski;2017-01-01
5;6;04;67;10;02;3;Mrocza;gmina miejsko-wiejska;2017-01-01
5;6;04;67;10;02;4;Mrocza;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;67;10;02;5;Mrocza;obszar wiejski;2017-01-01
5;6;04;67;10;03;3;Nakło nad Notecią;gmina miejsko-wiejska;2017-01-01
5;6;04;67;10;03;4;Nakło nad Notecią;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;67;10;03;5;Nakło nad Notecią;obszar wiejski;2017-01-01
5;6;04;67;10;04;2;Sadki;gmina wiejska;2017-01-01
5;6;04;67;10;05;3;Szubin;gmina miejsko-wiejska;2017-01-01
5;6;04;67;10;05;4;Szubin;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;67;10;05;5;Szubin;obszar wiejski;2017-01-01
5;6;04;67;19;01;3;Barcin;gmina miejsko-wiejska;2017-01-01
5;6;04;67;19;01;4;Barcin;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;67;19;01;5;Barcin;obszar wiejski;2017-01-01
5;6;04;67;19;02;2;Gąsawa;gmina wiejska;2017-01-01
5;6;04;67;19;03;3;Janowiec Wielkopolski;gmina miejsko-wiejska;2017-01-01
5;6;04;67;19;03;4;Janowiec Wielkopolski;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;67;19;03;5;Janowiec Wielkopolski;obszar wiejski;2017-01-01
5;6;04;67;19;04;3;Łabiszyn;gmina miejsko-wiejska;2017-01-01
5;6;04;67;19;04;4;Łabiszyn;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;67;19;04;5;Łabiszyn;obszar wiejski;2017-01-01
5;6;04;67;19;05;2;Rogowo;gmina wiejska;2017-01-01
5;6;04;67;19;06;3;Żnin;gmina miejsko-wiejska;2017-01-01
5;6;04;67;19;06;4;Żnin;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;67;19;06;5;Żnin;obszar wiejski;2017-01-01
5;6;04;68;13;01;3;Kamień Krajeński;gmina miejsko-wiejska;2017-01-01
5;6;04;68;13;01;4;Kamień Krajeński;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;68;13;01;5;Kamień Krajeński;obszar wiejski;2017-01-01
5;6;04;68;13;02;3;Sępólno Krajeńskie;gmina miejsko-wiejska;2017-01-01
5;6;04;68;13;02;4;Sępólno Krajeńskie;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;68;13;02;5;Sępólno Krajeńskie;obszar wiejski;2017-01-01
5;6;04;68;13;03;2;Sośno;gmina wiejska;2017-01-01
5;6;04;68;13;04;3;Więcbork;gmina miejsko-wiejska;2017-01-01
5;6;04;68;13;04;4;Więcbork;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;68;13;04;5;Więcbork;obszar wiejski;2017-01-01
5;6;04;68;14;01;2;Bukowiec;gmina wiejska;2017-01-01
5;6;04;68;14;02;2;Dragacz;gmina wiejska;2017-01-01
5;6;04;68;14;03;2;Drzycim;gmina wiejska;2017-01-01
5;6;04;68;14;04;2;Jeżewo;gmina wiejska;2017-01-01
5;6;04;68;14;05;2;Lniano;gmina wiejska;2017-01-01
5;6;04;68;14;06;3;Nowe;gmina miejsko-wiejska;2017-01-01
5;6;04;68;14;06;4;Nowe;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;68;14;06;5;Nowe;obszar wiejski;2017-01-01
5;6;04;68;14;07;2;Osie;gmina wiejska;2017-01-01
5;6;04;68;14;08;2;Pruszcz;gmina wiejska;2017-01-01
5;6;04;68;14;09;3;Świecie;gmina miejsko-wiejska;2017-01-01
5;6;04;68;14;09;4;Świecie;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;68;14;09;5;Świecie;obszar wiejski;2017-01-01
5;6;04;68;14;10;2;Świekatowo;gmina wiejska;2017-01-01
5;6;04;68;14;11;2;Warlubie;gmina wiejska;2017-01-01
5;6;04;68;16;01;2;Cekcyn;gmina wiejska;2017-01-01
5;6;04;68;16;02;2;Gostycyn;gmina wiejska;2017-01-01
5;6;04;68;16;03;2;Kęsowo;gmina wiejska;2017-01-01
5;6;04;68;16;04;2;Lubiewo;gmina wiejska;2017-01-01
5;6;04;68;16;05;2;Śliwice;gmina wiejska;2017-01-01
5;6;04;68;16;06;3;Tuchola;gmina miejsko-wiejska;2017-01-01
5;6;04;68;16;06;4;Tuchola;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;04;68;16;06;5;Tuchola;obszar wiejski;2017-01-01
5;6;22;40;04;01;1;Pruszcz Gdański;gmina miejska;2017-01-01
5;6;22;40;04;02;2;Cedry Wielkie;gmina wiejska;2017-01-01
5;6;22;40;04;03;2;Kolbudy;gmina wiejska;2017-01-01
5;6;22;40;04;04;2;Pruszcz Gdański;gmina wiejska;2017-01-01
5;6;22;40;04;05;2;Przywidz;gmina wiejska;2017-01-01
5;6;22;40;04;06;2;Pszczółki;gmina wiejska;2017-01-01
5;6;22;40;04;07;2;Suchy Dąb;gmina wiejska;2017-01-01
5;6;22;40;04;08;2;Trąbki Wielkie;gmina wiejska;2017-01-01
5;6;22;40;05;01;2;Chmielno;gmina wiejska;2017-01-01
5;6;22;40;05;02;3;Kartuzy;gmina miejsko-wiejska;2017-01-01
5;6;22;40;05;02;4;Kartuzy;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;22;40;05;02;5;Kartuzy;obszar wiejski;2017-01-01
5;6;22;40;05;03;2;Przodkowo;gmina wiejska;2017-01-01
5;6;22;40;05;04;2;Sierakowice;gmina wiejska;2017-01-01
5;6;22;40;05;05;2;Somonino;gmina wiejska;2017-01-01
5;6;22;40;05;06;2;Stężyca;gmina wiejska;2017-01-01
5;6;22;40;05;07;2;Sulęczyno;gmina wiejska;2017-01-01
5;6;22;40;05;08;3;Żukowo;gmina miejsko-wiejska;2017-01-01
5;6;22;40;05;08;4;Żukowo;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;22;40;05;08;5;Żukowo;obszar wiejski;2017-01-01
5;6;22;40;10;01;1;Krynica Morska;gmina miejska;2017-01-01
5;6;22;40;10;02;3;Nowy Dwór Gdański;gmina miejsko-wiejska;2017-01-01
5;6;22;40;10;02;4;Nowy Dwór Gdański;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;22;40;10;02;5;Nowy Dwór Gdański;obszar wiejski;2017-01-01
5;6;22;40;10;03;2;Ostaszewo;gmina wiejska;2017-01-01
5;6;22;40;10;04;2;Stegna;gmina wiejska;2017-01-01
5;6;22;40;10;05;2;Sztutowo;gmina wiejska;2017-01-01
5;6;22;40;11;01;1;Hel;gmina miejska;2017-01-01
5;6;22;40;11;02;3;Jastarnia;gmina miejsko-wiejska;2017-01-01
5;6;22;40;11;02;4;Jastarnia;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;22;40;11;02;5;Jastarnia;obszar wiejski;2017-01-01
5;6;22;40;11;03;1;Puck;gmina miejska;2017-01-01
5;6;22;40;11;04;3;Władysławowo;gmina miejsko-wiejska;2017-01-01
5;6;22;40;11;04;4;Władysławowo;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;22;40;11;04;5;Władysławowo;obszar wiejski;2017-01-01
5;6;22;40;11;05;2;Kosakowo;gmina wiejska;2017-01-01
5;6;22;40;11;06;2;Krokowa;gmina wiejska;2017-01-01
5;6;22;40;11;07;2;Puck;gmina wiejska;2017-01-01
5;6;22;40;15;01;1;Reda;gmina miejska;2017-01-01
5;6;22;40;15;02;1;Rumia;gmina miejska;2017-01-01
5;6;22;40;15;03;1;Wejherowo;gmina miejska;2017-01-01
5;6;22;40;15;04;2;Choczewo;gmina wiejska;2017-01-01
5;6;22;40;15;05;2;Gniewino;gmina wiejska;2017-01-01
5;6;22;40;15;06;2;Linia;gmina wiejska;2017-01-01
5;6;22;40;15;07;2;Luzino;gmina wiejska;2017-01-01
5;6;22;40;15;08;2;Łęczyce;gmina wiejska;2017-01-01
5;6;22;40;15;09;2;Szemud;gmina wiejska;2017-01-01
5;6;22;40;15;10;2;Wejherowo;gmina wiejska;2017-01-01
5;6;22;41;01;01;2;Borzytuchom;gmina wiejska;2017-01-01
5;6;22;41;01;02;3;Bytów;gmina miejsko-wiejska;2017-01-01
5;6;22;41;01;02;4;Bytów;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;22;41;01;02;5;Bytów;obszar wiejski;2017-01-01
5;6;22;41;01;03;2;Czarna Dąbrówka;gmina wiejska;2017-01-01
5;6;22;41;01;04;2;Kołczygłowy;gmina wiejska;2017-01-01
5;6;22;41;01;05;2;Lipnica;gmina wiejska;2017-01-01
5;6;22;41;01;06;3;Miastko;gmina miejsko-wiejska;2017-01-01
5;6;22;41;01;06;4;Miastko;miasto w gminie miejsko-wiejskiej;2017-01-01
5;6;22;41;01;06;5;Miastko;obszar wiejski;2017-01-01
5;6;22;41;01;07;2;Parchowo;gmina wiejska;2017-01-01
5;6;22;41;01;08;2;Studzienice;gmina wiejska;2017-01-01
5;6;22;41;01;09;2;Trzebielino;gmina wiejska;2017-01-01
5;6;22;41;01;10;2;Tuchomie;gmina wiejska;2017-01-01
5;6;22;41;08;01;1;Lębork;gmina miejska;2017-01-01
5;6;22;41;08;02;1;Łeba;gmina miejska;2017-01-01
5;6;22;41;08;03;2;Cewice;gmina wiejska;2017-01-01
